,time,value
0,00-00-00,7
1,00-30-00,3
2,01-00-00,1
3,01-30-00,0
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,3
15,07-30-00,2
16,08-00-00,7
17,08-30-00,6
18,09-00-00,27
19,09-30-00,18
20,10-00-00,22
21,10-30-00,20
22,11-00-00,22
23,11-30-00,25
24,12-00-00,20
25,12-30-00,31
26,13-00-00,34
27,13-30-00,37
28,14-00-00,19
29,14-30-00,18
30,15-00-00,13
31,15-30-00,21
32,16-00-00,13
33,16-30-00,18
34,17-00-00,32
35,17-30-00,19
36,18-00-00,27
37,18-30-00,16
38,19-00-00,23
39,19-30-00,8
40,20-00-00,9
41,20-30-00,15
42,21-00-00,8
43,21-30-00,10
44,22-00-00,11
45,22-30-00,28
46,23-00-00,15
47,23-30-00,12
