,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,6
3,01-30-00,2
4,02-00-00,1
5,02-30-00,3
6,03-00-00,1
7,03-30-00,5
8,04-00-00,4
9,04-30-00,1
10,05-00-00,2
11,05-30-00,3
12,06-00-00,3
13,06-30-00,9
14,07-00-00,6
15,07-30-00,13
16,08-00-00,44
17,08-30-00,63
18,09-00-00,61
19,09-30-00,83
20,10-00-00,88
21,10-30-00,90
22,11-00-00,50
23,11-30-00,83
24,12-00-00,119
25,12-30-00,69
26,13-00-00,55
27,13-30-00,78
28,14-00-00,50
29,14-30-00,52
30,15-00-00,82
31,15-30-00,90
32,16-00-00,80
33,16-30-00,90
34,17-00-00,62
35,17-30-00,90
36,18-00-00,35
37,18-30-00,57
38,19-00-00,48
39,19-30-00,67
40,20-00-00,42
41,20-30-00,28
42,21-00-00,45
43,21-30-00,33
44,22-00-00,30
45,22-30-00,39
46,23-00-00,21
47,23-30-00,13
