,time,value
0,00-00-00,11
1,00-30-00,5
2,01-00-00,8
3,01-30-00,16
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,2
13,06-30-00,7
14,07-00-00,30
15,07-30-00,217
16,08-00-00,257
17,08-30-00,199
18,09-00-00,124
19,09-30-00,260
20,10-00-00,90
21,10-30-00,45
22,11-00-00,77
23,11-30-00,175
24,12-00-00,108
25,12-30-00,62
26,13-00-00,30
27,13-30-00,31
28,14-00-00,23
29,14-30-00,27
30,15-00-00,94
31,15-30-00,216
32,16-00-00,139
33,16-30-00,127
34,17-00-00,130
35,17-30-00,243
36,18-00-00,201
37,18-30-00,111
38,19-00-00,80
39,19-30-00,167
40,20-00-00,81
41,20-30-00,153
42,21-00-00,176
43,21-30-00,111
44,22-00-00,118
45,22-30-00,72
46,23-00-00,44
47,23-30-00,18
