,time,value
0,00-00-00,7
1,00-30-00,2
2,01-00-00,1
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,0
11,05-30-00,0
12,06-00-00,5
13,06-30-00,2
14,07-00-00,2
15,07-30-00,3
16,08-00-00,12
17,08-30-00,17
18,09-00-00,13
19,09-30-00,16
20,10-00-00,24
21,10-30-00,17
22,11-00-00,18
23,11-30-00,22
24,12-00-00,37
25,12-30-00,40
26,13-00-00,16
27,13-30-00,14
28,14-00-00,23
29,14-30-00,25
30,15-00-00,21
31,15-30-00,16
32,16-00-00,13
33,16-30-00,23
34,17-00-00,29
35,17-30-00,44
36,18-00-00,50
37,18-30-00,21
38,19-00-00,23
39,19-30-00,17
40,20-00-00,10
41,20-30-00,14
42,21-00-00,5
43,21-30-00,7
44,22-00-00,11
45,22-30-00,10
46,23-00-00,12
47,23-30-00,7
