,time,value
0,00-00-00,2
1,00-30-00,3
2,01-00-00,3
3,01-30-00,0
4,02-00-00,1
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,4
13,06-30-00,4
14,07-00-00,17
15,07-30-00,74
16,08-00-00,101
17,08-30-00,158
18,09-00-00,146
19,09-30-00,120
20,10-00-00,93
21,10-30-00,93
22,11-00-00,66
23,11-30-00,78
24,12-00-00,138
25,12-30-00,174
26,13-00-00,108
27,13-30-00,109
28,14-00-00,85
29,14-30-00,62
30,15-00-00,58
31,15-30-00,54
32,16-00-00,86
33,16-30-00,106
34,17-00-00,112
35,17-30-00,184
36,18-00-00,246
37,18-30-00,245
38,19-00-00,154
39,19-30-00,123
40,20-00-00,79
41,20-30-00,70
42,21-00-00,78
43,21-30-00,73
44,22-00-00,77
45,22-30-00,56
46,23-00-00,21
47,23-30-00,26
