,time,value
0,00-00-00,4
1,00-30-00,6
2,01-00-00,4
3,01-30-00,8
4,02-00-00,0
5,02-30-00,3
6,03-00-00,4
7,03-30-00,0
8,04-00-00,1
9,04-30-00,1
10,05-00-00,2
11,05-30-00,2
12,06-00-00,8
13,06-30-00,13
14,07-00-00,53
15,07-30-00,54
16,08-00-00,155
17,08-30-00,196
18,09-00-00,115
19,09-30-00,108
20,10-00-00,107
21,10-30-00,88
22,11-00-00,63
23,11-30-00,151
24,12-00-00,135
25,12-30-00,120
26,13-00-00,75
27,13-30-00,64
28,14-00-00,108
29,14-30-00,52
30,15-00-00,65
31,15-30-00,72
32,16-00-00,76
33,16-30-00,125
34,17-00-00,138
35,17-30-00,222
36,18-00-00,248
37,18-30-00,192
38,19-00-00,174
39,19-30-00,139
40,20-00-00,105
41,20-30-00,86
42,21-00-00,100
43,21-30-00,99
44,22-00-00,79
45,22-30-00,118
46,23-00-00,83
47,23-30-00,5
