,time,value
0,00-00-00,27
1,00-30-00,14
2,01-00-00,13
3,01-30-00,6
4,02-00-00,3
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,3
13,06-30-00,4
14,07-00-00,9
15,07-30-00,18
16,08-00-00,15
17,08-30-00,25
18,09-00-00,24
19,09-30-00,25
20,10-00-00,15
21,10-30-00,16
22,11-00-00,15
23,11-30-00,17
24,12-00-00,11
25,12-30-00,13
26,13-00-00,13
27,13-30-00,18
28,14-00-00,13
29,14-30-00,7
30,15-00-00,18
31,15-30-00,6
32,16-00-00,8
33,16-30-00,13
34,17-00-00,11
35,17-30-00,11
36,18-00-00,12
37,18-30-00,34
38,19-00-00,28
39,19-30-00,40
40,20-00-00,23
41,20-30-00,35
42,21-00-00,22
43,21-30-00,31
44,22-00-00,21
45,22-30-00,42
46,23-00-00,19
47,23-30-00,14
