,time,value
0,00-00-00,15
1,00-30-00,21
2,01-00-00,23
3,01-30-00,16
4,02-00-00,12
5,02-30-00,16
6,03-00-00,11
7,03-30-00,3
8,04-00-00,4
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,1
13,06-30-00,7
14,07-00-00,8
15,07-30-00,7
16,08-00-00,4
17,08-30-00,41
18,09-00-00,38
19,09-30-00,38
20,10-00-00,39
21,10-30-00,26
22,11-00-00,19
23,11-30-00,28
24,12-00-00,37
25,12-30-00,36
26,13-00-00,34
27,13-30-00,26
28,14-00-00,32
29,14-30-00,33
30,15-00-00,27
31,15-30-00,18
32,16-00-00,21
33,16-30-00,26
34,17-00-00,28
35,17-30-00,36
36,18-00-00,34
37,18-30-00,42
38,19-00-00,33
39,19-30-00,47
40,20-00-00,26
41,20-30-00,16
42,21-00-00,14
43,21-30-00,27
44,22-00-00,15
45,22-30-00,15
46,23-00-00,31
47,23-30-00,20
