,time,value
0,00-00-00,44
1,00-30-00,26
2,01-00-00,18
3,01-30-00,2
4,02-00-00,4
5,02-30-00,5
6,03-00-00,0
7,03-30-00,4
8,04-00-00,7
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,7
13,06-30-00,10
14,07-00-00,5
15,07-30-00,11
16,08-00-00,14
17,08-30-00,30
18,09-00-00,35
19,09-30-00,38
20,10-00-00,18
21,10-30-00,44
22,11-00-00,29
23,11-30-00,46
24,12-00-00,51
25,12-30-00,39
26,13-00-00,35
27,13-30-00,39
28,14-00-00,35
29,14-30-00,31
30,15-00-00,26
31,15-30-00,29
32,16-00-00,21
33,16-30-00,66
34,17-00-00,40
35,17-30-00,35
36,18-00-00,35
37,18-30-00,55
38,19-00-00,71
39,19-30-00,24
40,20-00-00,29
41,20-30-00,40
42,21-00-00,34
43,21-30-00,43
44,22-00-00,19
45,22-30-00,25
46,23-00-00,16
47,23-30-00,14
