,time,value
0,00-00-00,8
1,00-30-00,2
2,01-00-00,9
3,01-30-00,3
4,02-00-00,2
5,02-30-00,6
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,2
10,05-00-00,3
11,05-30-00,6
12,06-00-00,0
13,06-30-00,3
14,07-00-00,20
15,07-30-00,77
16,08-00-00,214
17,08-30-00,313
18,09-00-00,150
19,09-30-00,192
20,10-00-00,102
21,10-30-00,80
22,11-00-00,93
23,11-30-00,74
24,12-00-00,106
25,12-30-00,119
26,13-00-00,97
27,13-30-00,125
28,14-00-00,82
29,14-30-00,93
30,15-00-00,68
31,15-30-00,81
32,16-00-00,68
33,16-30-00,91
34,17-00-00,115
35,17-30-00,143
36,18-00-00,142
37,18-30-00,136
38,19-00-00,106
39,19-30-00,81
40,20-00-00,47
41,20-30-00,41
42,21-00-00,53
43,21-30-00,50
44,22-00-00,85
45,22-30-00,69
46,23-00-00,14
47,23-30-00,18
