,time,value
0,00-00-00,3
1,00-30-00,0
2,01-00-00,2
3,01-30-00,3
4,02-00-00,2
5,02-30-00,1
6,03-00-00,4
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,1
14,07-00-00,7
15,07-30-00,24
16,08-00-00,45
17,08-30-00,33
18,09-00-00,54
19,09-30-00,52
20,10-00-00,40
21,10-30-00,62
22,11-00-00,70
23,11-30-00,64
24,12-00-00,38
25,12-30-00,83
26,13-00-00,55
27,13-30-00,77
28,14-00-00,18
29,14-30-00,44
30,15-00-00,37
31,15-30-00,42
32,16-00-00,59
33,16-30-00,76
34,17-00-00,30
35,17-30-00,85
36,18-00-00,88
37,18-30-00,54
38,19-00-00,25
39,19-30-00,32
40,20-00-00,40
41,20-30-00,36
42,21-00-00,35
43,21-30-00,22
44,22-00-00,21
45,22-30-00,28
46,23-00-00,20
47,23-30-00,4
