,time,value
0,00-00-00,1
1,00-30-00,5
2,01-00-00,3
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,2
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,4
13,06-30-00,1
14,07-00-00,17
15,07-30-00,15
16,08-00-00,9
17,08-30-00,14
18,09-00-00,27
19,09-30-00,31
20,10-00-00,37
21,10-30-00,21
22,11-00-00,30
23,11-30-00,50
24,12-00-00,43
25,12-30-00,54
26,13-00-00,57
27,13-30-00,60
28,14-00-00,44
29,14-30-00,25
30,15-00-00,30
31,15-30-00,27
32,16-00-00,34
33,16-30-00,51
34,17-00-00,54
35,17-30-00,66
36,18-00-00,54
37,18-30-00,67
38,19-00-00,58
39,19-30-00,66
40,20-00-00,29
41,20-30-00,26
42,21-00-00,32
43,21-30-00,31
44,22-00-00,18
45,22-30-00,26
46,23-00-00,25
47,23-30-00,4
