,time,value
0,00-00-00,3
1,00-30-00,3
2,01-00-00,3
3,01-30-00,5
4,02-00-00,1
5,02-30-00,0
6,03-00-00,3
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,6
15,07-30-00,19
16,08-00-00,26
17,08-30-00,30
18,09-00-00,32
19,09-30-00,44
20,10-00-00,10
21,10-30-00,19
22,11-00-00,27
23,11-30-00,26
24,12-00-00,19
25,12-30-00,64
26,13-00-00,36
27,13-30-00,18
28,14-00-00,8
29,14-30-00,30
30,15-00-00,21
31,15-30-00,14
32,16-00-00,25
33,16-30-00,38
34,17-00-00,49
35,17-30-00,69
36,18-00-00,38
37,18-30-00,58
38,19-00-00,60
39,19-30-00,40
40,20-00-00,22
41,20-30-00,34
42,21-00-00,26
43,21-30-00,37
44,22-00-00,32
45,22-30-00,30
46,23-00-00,14
47,23-30-00,6
