,time,value
0,00-00-00,3
1,00-30-00,1
2,01-00-00,1
3,01-30-00,1
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,0
14,07-00-00,19
15,07-30-00,56
16,08-00-00,107
17,08-30-00,119
18,09-00-00,96
19,09-30-00,90
20,10-00-00,77
21,10-30-00,81
22,11-00-00,60
23,11-30-00,90
24,12-00-00,122
25,12-30-00,95
26,13-00-00,101
27,13-30-00,97
28,14-00-00,65
29,14-30-00,74
30,15-00-00,74
31,15-30-00,44
32,16-00-00,77
33,16-30-00,85
34,17-00-00,118
35,17-30-00,142
36,18-00-00,194
37,18-30-00,160
38,19-00-00,158
39,19-30-00,94
40,20-00-00,56
41,20-30-00,72
42,21-00-00,109
43,21-30-00,80
44,22-00-00,50
45,22-30-00,43
46,23-00-00,34
47,23-30-00,12
