,time,value
0,00-00-00,15
1,00-30-00,10
2,01-00-00,5
3,01-30-00,5
4,02-00-00,5
5,02-30-00,1
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,0
13,06-30-00,1
14,07-00-00,4
15,07-30-00,30
16,08-00-00,37
17,08-30-00,114
18,09-00-00,98
19,09-30-00,125
20,10-00-00,99
21,10-30-00,103
22,11-00-00,98
23,11-30-00,134
24,12-00-00,175
25,12-30-00,198
26,13-00-00,175
27,13-30-00,117
28,14-00-00,144
29,14-30-00,140
30,15-00-00,105
31,15-30-00,100
32,16-00-00,82
33,16-30-00,91
34,17-00-00,113
35,17-30-00,163
36,18-00-00,183
37,18-30-00,136
38,19-00-00,146
39,19-30-00,127
40,20-00-00,95
41,20-30-00,72
42,21-00-00,83
43,21-30-00,48
44,22-00-00,51
45,22-30-00,40
46,23-00-00,51
47,23-30-00,21
