,time,value
0,00-00-00,16
1,00-30-00,22
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,6
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,212
15,07-30-00,254
16,08-00-00,142
17,08-30-00,153
18,09-00-00,51
19,09-30-00,159
20,10-00-00,84
21,10-30-00,69
22,11-00-00,30
23,11-30-00,105
24,12-00-00,64
25,12-30-00,84
26,13-00-00,31
27,13-30-00,62
28,14-00-00,34
29,14-30-00,43
30,15-00-00,45
31,15-30-00,29
32,16-00-00,42
33,16-30-00,23
34,17-00-00,42
35,17-30-00,42
36,18-00-00,107
37,18-30-00,87
38,19-00-00,61
39,19-30-00,21
40,20-00-00,51
41,20-30-00,33
42,21-00-00,46
43,21-30-00,42
44,22-00-00,33
45,22-30-00,84
46,23-00-00,38
47,23-30-00,25
