,time,value
0,00-00-00,2
1,00-30-00,2
2,01-00-00,3
3,01-30-00,2
4,02-00-00,0
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,2
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,7
14,07-00-00,33
15,07-30-00,43
16,08-00-00,124
17,08-30-00,166
18,09-00-00,141
19,09-30-00,162
20,10-00-00,118
21,10-30-00,65
22,11-00-00,53
23,11-30-00,89
24,12-00-00,98
25,12-30-00,104
26,13-00-00,145
27,13-30-00,83
28,14-00-00,72
29,14-30-00,72
30,15-00-00,57
31,15-30-00,66
32,16-00-00,33
33,16-30-00,63
34,17-00-00,67
35,17-30-00,105
36,18-00-00,123
37,18-30-00,288
38,19-00-00,169
39,19-30-00,76
40,20-00-00,103
41,20-30-00,98
42,21-00-00,41
43,21-30-00,47
44,22-00-00,71
45,22-30-00,26
46,23-00-00,21
47,23-30-00,2
