,time,value
0,00-00-00,2
1,00-30-00,1
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,4
14,07-00-00,7
15,07-30-00,14
16,08-00-00,24
17,08-30-00,63
18,09-00-00,77
19,09-30-00,52
20,10-00-00,29
21,10-30-00,33
22,11-00-00,33
23,11-30-00,60
24,12-00-00,94
25,12-30-00,77
26,13-00-00,72
27,13-30-00,83
28,14-00-00,27
29,14-30-00,31
30,15-00-00,17
31,15-30-00,43
32,16-00-00,98
33,16-30-00,36
34,17-00-00,64
35,17-30-00,113
36,18-00-00,89
37,18-30-00,58
38,19-00-00,33
39,19-30-00,27
40,20-00-00,19
41,20-30-00,20
42,21-00-00,21
43,21-30-00,23
44,22-00-00,30
45,22-30-00,26
46,23-00-00,13
47,23-30-00,1
