,time,value
0,00-00-00,5
1,00-30-00,0
2,01-00-00,0
3,01-30-00,2
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,9
15,07-30-00,49
16,08-00-00,84
17,08-30-00,87
18,09-00-00,39
19,09-30-00,133
20,10-00-00,50
21,10-30-00,39
22,11-00-00,59
23,11-30-00,163
24,12-00-00,151
25,12-30-00,77
26,13-00-00,74
27,13-30-00,74
28,14-00-00,42
29,14-30-00,49
30,15-00-00,49
31,15-30-00,89
32,16-00-00,38
33,16-30-00,38
34,17-00-00,59
35,17-30-00,97
36,18-00-00,84
37,18-30-00,78
38,19-00-00,60
39,19-30-00,72
40,20-00-00,87
41,20-30-00,68
42,21-00-00,114
43,21-30-00,50
44,22-00-00,36
45,22-30-00,22
46,23-00-00,8
47,23-30-00,3
