,time,value
0,00-00-00,7
1,00-30-00,6
2,01-00-00,3
3,01-30-00,0
4,02-00-00,5
5,02-30-00,3
6,03-00-00,3
7,03-30-00,1
8,04-00-00,1
9,04-30-00,3
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,5
15,07-30-00,1
16,08-00-00,2
17,08-30-00,4
18,09-00-00,3
19,09-30-00,6
20,10-00-00,4
21,10-30-00,9
22,11-00-00,11
23,11-30-00,9
24,12-00-00,14
25,12-30-00,18
26,13-00-00,10
27,13-30-00,9
28,14-00-00,3
29,14-30-00,2
30,15-00-00,4
31,15-30-00,10
32,16-00-00,6
33,16-30-00,10
34,17-00-00,14
35,17-30-00,16
36,18-00-00,9
37,18-30-00,23
38,19-00-00,12
39,19-30-00,1
40,20-00-00,8
41,20-30-00,10
42,21-00-00,6
43,21-30-00,5
44,22-00-00,4
45,22-30-00,6
46,23-00-00,6
47,23-30-00,3
