,time,value
0,00-00-00,11
1,00-30-00,5
2,01-00-00,1
3,01-30-00,2
4,02-00-00,1
5,02-30-00,1
6,03-00-00,0
7,03-30-00,2
8,04-00-00,4
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,1
15,07-30-00,6
16,08-00-00,18
17,08-30-00,6
18,09-00-00,31
19,09-30-00,27
20,10-00-00,22
21,10-30-00,15
22,11-00-00,16
23,11-30-00,25
24,12-00-00,31
25,12-30-00,39
26,13-00-00,24
27,13-30-00,24
28,14-00-00,17
29,14-30-00,28
30,15-00-00,22
31,15-30-00,17
32,16-00-00,10
33,16-30-00,19
34,17-00-00,8
35,17-30-00,11
36,18-00-00,25
37,18-30-00,29
38,19-00-00,14
39,19-30-00,25
40,20-00-00,25
41,20-30-00,14
42,21-00-00,17
43,21-30-00,11
44,22-00-00,27
45,22-30-00,32
46,23-00-00,18
47,23-30-00,7
