,time,value
0,00-00-00,2
1,00-30-00,3
2,01-00-00,4
3,01-30-00,5
4,02-00-00,0
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,0
13,06-30-00,1
14,07-00-00,4
15,07-30-00,1
16,08-00-00,8
17,08-30-00,4
18,09-00-00,17
19,09-30-00,11
20,10-00-00,10
21,10-30-00,14
22,11-00-00,14
23,11-30-00,16
24,12-00-00,20
25,12-30-00,21
26,13-00-00,21
27,13-30-00,17
28,14-00-00,11
29,14-30-00,8
30,15-00-00,25
31,15-30-00,11
32,16-00-00,9
33,16-30-00,10
34,17-00-00,13
35,17-30-00,13
36,18-00-00,14
37,18-30-00,11
38,19-00-00,18
39,19-30-00,16
40,20-00-00,13
41,20-30-00,17
42,21-00-00,8
43,21-30-00,14
44,22-00-00,13
45,22-30-00,20
46,23-00-00,12
47,23-30-00,1
