,time,value
0,00-00-00,4
1,00-30-00,7
2,01-00-00,2
3,01-30-00,4
4,02-00-00,0
5,02-30-00,4
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,5
14,07-00-00,14
15,07-30-00,38
16,08-00-00,36
17,08-30-00,29
18,09-00-00,22
19,09-30-00,21
20,10-00-00,19
21,10-30-00,9
22,11-00-00,7
23,11-30-00,18
24,12-00-00,10
25,12-30-00,16
26,13-00-00,9
27,13-30-00,11
28,14-00-00,9
29,14-30-00,11
30,15-00-00,13
31,15-30-00,16
32,16-00-00,24
33,16-30-00,9
34,17-00-00,20
35,17-30-00,26
36,18-00-00,39
37,18-30-00,32
38,19-00-00,22
39,19-30-00,32
40,20-00-00,14
41,20-30-00,13
42,21-00-00,14
43,21-30-00,22
44,22-00-00,29
45,22-30-00,35
46,23-00-00,0
47,23-30-00,4
