,time,value
0,00-00-00,18
1,00-30-00,12
2,01-00-00,3
3,01-30-00,3
4,02-00-00,0
5,02-30-00,5
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,11
14,07-00-00,21
15,07-30-00,206
16,08-00-00,115
17,08-30-00,137
18,09-00-00,79
19,09-30-00,204
20,10-00-00,94
21,10-30-00,58
22,11-00-00,98
23,11-30-00,219
24,12-00-00,59
25,12-30-00,61
26,13-00-00,64
27,13-30-00,204
28,14-00-00,61
29,14-30-00,80
30,15-00-00,80
31,15-30-00,211
32,16-00-00,76
33,16-30-00,83
34,17-00-00,219
35,17-30-00,411
36,18-00-00,202
37,18-30-00,154
38,19-00-00,105
39,19-30-00,258
40,20-00-00,51
41,20-30-00,86
42,21-00-00,128
43,21-30-00,132
44,22-00-00,69
45,22-30-00,43
46,23-00-00,21
47,23-30-00,12
