,time,value
0,00-00-00,14
1,00-30-00,6
2,01-00-00,2
3,01-30-00,1
4,02-00-00,1
5,02-30-00,4
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,5
13,06-30-00,2
14,07-00-00,66
15,07-30-00,143
16,08-00-00,77
17,08-30-00,52
18,09-00-00,55
19,09-30-00,64
20,10-00-00,12
21,10-30-00,14
22,11-00-00,14
23,11-30-00,18
24,12-00-00,21
25,12-30-00,14
26,13-00-00,33
27,13-30-00,26
28,14-00-00,16
29,14-30-00,18
30,15-00-00,15
31,15-30-00,40
32,16-00-00,24
33,16-30-00,16
34,17-00-00,42
35,17-30-00,59
36,18-00-00,55
37,18-30-00,41
38,19-00-00,0
39,19-30-00,24
40,20-00-00,81
41,20-30-00,69
42,21-00-00,114
43,21-30-00,85
44,22-00-00,9
45,22-30-00,0
46,23-00-00,0
47,23-30-00,1
