,time,value
0,00-00-00,3
1,00-30-00,1
2,01-00-00,0
3,01-30-00,1
4,02-00-00,1
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,3
15,07-30-00,12
16,08-00-00,27
17,08-30-00,55
18,09-00-00,14
19,09-30-00,32
20,10-00-00,13
21,10-30-00,16
22,11-00-00,50
23,11-30-00,57
24,12-00-00,58
25,12-30-00,52
26,13-00-00,23
27,13-30-00,18
28,14-00-00,14
29,14-30-00,20
30,15-00-00,20
31,15-30-00,55
32,16-00-00,14
33,16-30-00,29
34,17-00-00,31
35,17-30-00,44
36,18-00-00,78
37,18-30-00,50
38,19-00-00,70
39,19-30-00,45
40,20-00-00,27
41,20-30-00,25
42,21-00-00,23
43,21-30-00,27
44,22-00-00,20
45,22-30-00,24
46,23-00-00,16
47,23-30-00,2
