,time,value
0,00-00-00,10
1,00-30-00,4
2,01-00-00,4
3,01-30-00,8
4,02-00-00,3
5,02-30-00,1
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,1
13,06-30-00,0
14,07-00-00,2
15,07-30-00,9
16,08-00-00,27
17,08-30-00,25
18,09-00-00,20
19,09-30-00,17
20,10-00-00,38
21,10-30-00,21
22,11-00-00,18
23,11-30-00,36
24,12-00-00,28
25,12-30-00,52
26,13-00-00,60
27,13-30-00,32
28,14-00-00,26
29,14-30-00,22
30,15-00-00,22
31,15-30-00,20
32,16-00-00,16
33,16-30-00,24
34,17-00-00,44
35,17-30-00,39
36,18-00-00,76
37,18-30-00,38
38,19-00-00,33
39,19-30-00,22
40,20-00-00,14
41,20-30-00,14
42,21-00-00,28
43,21-30-00,11
44,22-00-00,21
45,22-30-00,5
46,23-00-00,0
47,23-30-00,0
