,time,value
0,00-00-00,19
1,00-30-00,2
2,01-00-00,6
3,01-30-00,5
4,02-00-00,0
5,02-30-00,3
6,03-00-00,4
7,03-30-00,0
8,04-00-00,4
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,5
14,07-00-00,9
15,07-30-00,6
16,08-00-00,83
17,08-30-00,45
18,09-00-00,43
19,09-30-00,51
20,10-00-00,70
21,10-30-00,39
22,11-00-00,56
23,11-30-00,49
24,12-00-00,63
25,12-30-00,53
26,13-00-00,61
27,13-30-00,63
28,14-00-00,51
29,14-30-00,50
30,15-00-00,37
31,15-30-00,45
32,16-00-00,27
33,16-30-00,47
34,17-00-00,42
35,17-30-00,54
36,18-00-00,62
37,18-30-00,64
38,19-00-00,35
39,19-30-00,44
40,20-00-00,26
41,20-30-00,23
42,21-00-00,30
43,21-30-00,40
44,22-00-00,26
45,22-30-00,29
46,23-00-00,16
47,23-30-00,5
