,time,value
0,00-00-00,9
1,00-30-00,18
2,01-00-00,10
3,01-30-00,1
4,02-00-00,2
5,02-30-00,1
6,03-00-00,5
7,03-30-00,0
8,04-00-00,2
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,2
14,07-00-00,32
15,07-30-00,323
16,08-00-00,146
17,08-30-00,150
18,09-00-00,52
19,09-30-00,128
20,10-00-00,64
21,10-30-00,77
22,11-00-00,33
23,11-30-00,75
24,12-00-00,18
25,12-30-00,16
26,13-00-00,62
27,13-30-00,69
28,14-00-00,19
29,14-30-00,37
30,15-00-00,29
31,15-30-00,47
32,16-00-00,38
33,16-30-00,51
34,17-00-00,33
35,17-30-00,62
36,18-00-00,153
37,18-30-00,81
38,19-00-00,29
39,19-30-00,39
40,20-00-00,35
41,20-30-00,55
42,21-00-00,42
43,21-30-00,36
44,22-00-00,56
45,22-30-00,61
46,23-00-00,24
47,23-30-00,9
