,time,value
0,00-00-00,14
1,00-30-00,17
2,01-00-00,24
3,01-30-00,11
4,02-00-00,4
5,02-30-00,4
6,03-00-00,3
7,03-30-00,0
8,04-00-00,3
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,3
14,07-00-00,218
15,07-30-00,271
16,08-00-00,253
17,08-30-00,260
18,09-00-00,154
19,09-30-00,378
20,10-00-00,94
21,10-30-00,158
22,11-00-00,96
23,11-30-00,124
24,12-00-00,108
25,12-30-00,144
26,13-00-00,86
27,13-30-00,139
28,14-00-00,128
29,14-30-00,109
30,15-00-00,57
31,15-30-00,126
32,16-00-00,99
33,16-30-00,115
34,17-00-00,115
35,17-30-00,247
36,18-00-00,243
37,18-30-00,212
38,19-00-00,148
39,19-30-00,101
40,20-00-00,97
41,20-30-00,117
42,21-00-00,99
43,21-30-00,88
44,22-00-00,77
45,22-30-00,72
46,23-00-00,35
47,23-30-00,17
