,time,value
0,00-00-00,19
1,00-30-00,11
2,01-00-00,7
3,01-30-00,3
4,02-00-00,9
5,02-30-00,4
6,03-00-00,3
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,6
13,06-30-00,9
14,07-00-00,16
15,07-30-00,23
16,08-00-00,27
17,08-30-00,28
18,09-00-00,18
19,09-30-00,20
20,10-00-00,9
21,10-30-00,3
22,11-00-00,12
23,11-30-00,15
24,12-00-00,12
25,12-30-00,17
26,13-00-00,17
27,13-30-00,5
28,14-00-00,16
29,14-30-00,13
30,15-00-00,8
31,15-30-00,9
32,16-00-00,11
33,16-30-00,6
34,17-00-00,7
35,17-30-00,43
36,18-00-00,27
37,18-30-00,39
38,19-00-00,19
39,19-30-00,31
40,20-00-00,11
41,20-30-00,16
42,21-00-00,29
43,21-30-00,28
44,22-00-00,62
45,22-30-00,34
46,23-00-00,35
47,23-30-00,15
