,time,value
0,00-00-00,31
1,00-30-00,16
2,01-00-00,15
3,01-30-00,14
4,02-00-00,10
5,02-30-00,3
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,3
12,06-00-00,4
13,06-30-00,8
14,07-00-00,19
15,07-30-00,24
16,08-00-00,58
17,08-30-00,37
18,09-00-00,51
19,09-30-00,46
20,10-00-00,32
21,10-30-00,38
22,11-00-00,16
23,11-30-00,37
24,12-00-00,35
25,12-30-00,30
26,13-00-00,51
27,13-30-00,26
28,14-00-00,33
29,14-30-00,46
30,15-00-00,32
31,15-30-00,37
32,16-00-00,47
33,16-30-00,33
34,17-00-00,35
35,17-30-00,59
36,18-00-00,97
37,18-30-00,70
38,19-00-00,21
39,19-30-00,47
40,20-00-00,40
41,20-30-00,69
42,21-00-00,78
43,21-30-00,131
44,22-00-00,70
45,22-30-00,90
46,23-00-00,44
47,23-30-00,33
