,time,value
0,00-00-00,10
1,00-30-00,6
2,01-00-00,5
3,01-30-00,16
4,02-00-00,8
5,02-30-00,5
6,03-00-00,15
7,03-30-00,16
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,9
14,07-00-00,18
15,07-30-00,17
16,08-00-00,49
17,08-30-00,47
18,09-00-00,39
19,09-30-00,53
20,10-00-00,37
21,10-30-00,22
22,11-00-00,20
23,11-30-00,31
24,12-00-00,42
25,12-30-00,88
26,13-00-00,119
27,13-30-00,34
28,14-00-00,15
29,14-30-00,18
30,15-00-00,18
31,15-30-00,12
32,16-00-00,17
33,16-30-00,61
34,17-00-00,22
35,17-30-00,57
36,18-00-00,65
37,18-30-00,76
38,19-00-00,57
39,19-30-00,41
40,20-00-00,33
41,20-30-00,32
42,21-00-00,41
43,21-30-00,42
44,22-00-00,39
45,22-30-00,38
46,23-00-00,26
47,23-30-00,9
