,time,value
0,00-00-00,6
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,3
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,11
13,06-30-00,12
14,07-00-00,26
15,07-30-00,74
16,08-00-00,156
17,08-30-00,172
18,09-00-00,174
19,09-30-00,154
20,10-00-00,79
21,10-30-00,93
22,11-00-00,69
23,11-30-00,137
24,12-00-00,110
25,12-30-00,152
26,13-00-00,130
27,13-30-00,105
28,14-00-00,83
29,14-30-00,56
30,15-00-00,56
31,15-30-00,51
32,16-00-00,98
33,16-30-00,88
34,17-00-00,128
35,17-30-00,170
36,18-00-00,241
37,18-30-00,235
38,19-00-00,258
39,19-30-00,153
40,20-00-00,75
41,20-30-00,63
42,21-00-00,53
43,21-30-00,193
44,22-00-00,93
45,22-30-00,54
46,23-00-00,46
47,23-30-00,15
