,date,value
0,2019-06-09,0
1,2019-06-12,0
2,2019-06-14,21
3,2019-06-21,17
4,2019-06-28,33
5,2019-07-06,0
6,2019-07-19,20
7,2019-07-26,27
8,2019-08-02,23
9,2019-08-03,0
10,2019-08-11,0
11,2019-08-16,26
12,2019-08-23,0
13,2019-08-30,24
14,2019-09-08,0
15,2019-09-13,32
16,2019-09-20,21
17,2019-09-27,13
18,2019-10-05,0
19,2019-10-18,2
20,2019-10-25,0
21,2019-11-01,0
22,2019-11-10,0
23,2019-11-15,7
24,2019-11-22,15
25,2019-11-29,10
