,time,value
0,00-00-00,4
1,00-30-00,8
2,01-00-00,9
3,01-30-00,7
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,10
15,07-30-00,69
16,08-00-00,243
17,08-30-00,425
18,09-00-00,323
19,09-30-00,278
20,10-00-00,242
21,10-30-00,234
22,11-00-00,209
23,11-30-00,238
24,12-00-00,259
25,12-30-00,259
26,13-00-00,277
27,13-30-00,317
28,14-00-00,299
29,14-30-00,172
30,15-00-00,116
31,15-30-00,113
32,16-00-00,123
33,16-30-00,154
34,17-00-00,209
35,17-30-00,206
36,18-00-00,312
37,18-30-00,331
38,19-00-00,243
39,19-30-00,299
40,20-00-00,264
41,20-30-00,219
42,21-00-00,158
43,21-30-00,175
44,22-00-00,146
45,22-30-00,157
46,23-00-00,76
47,23-30-00,21
