,time,value
0,00-00-00,38
1,00-30-00,25
2,01-00-00,4
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,2
7,03-30-00,1
8,04-00-00,2
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,4
13,06-30-00,12
14,07-00-00,61
15,07-30-00,397
16,08-00-00,136
17,08-30-00,167
18,09-00-00,82
19,09-30-00,243
20,10-00-00,136
21,10-30-00,78
22,11-00-00,49
23,11-30-00,215
24,12-00-00,151
25,12-30-00,172
26,13-00-00,101
27,13-30-00,136
28,14-00-00,96
29,14-30-00,71
30,15-00-00,118
31,15-30-00,77
32,16-00-00,105
33,16-30-00,56
34,17-00-00,166
35,17-30-00,100
36,18-00-00,155
37,18-30-00,108
38,19-00-00,101
39,19-30-00,57
40,20-00-00,110
41,20-30-00,108
42,21-00-00,82
43,21-30-00,86
44,22-00-00,126
45,22-30-00,129
46,23-00-00,60
47,23-30-00,33
