,time,value
0,00-00-00,21
1,00-30-00,12
2,01-00-00,2
3,01-30-00,6
4,02-00-00,7
5,02-30-00,1
6,03-00-00,2
7,03-30-00,2
8,04-00-00,0
9,04-30-00,2
10,05-00-00,0
11,05-30-00,2
12,06-00-00,5
13,06-30-00,2
14,07-00-00,12
15,07-30-00,45
16,08-00-00,44
17,08-30-00,59
18,09-00-00,39
19,09-30-00,31
20,10-00-00,16
21,10-30-00,11
22,11-00-00,27
23,11-30-00,41
24,12-00-00,46
25,12-30-00,39
26,13-00-00,31
27,13-30-00,31
28,14-00-00,31
29,14-30-00,24
30,15-00-00,33
31,15-30-00,31
32,16-00-00,56
33,16-30-00,37
34,17-00-00,42
35,17-30-00,146
36,18-00-00,181
37,18-30-00,99
38,19-00-00,127
39,19-30-00,88
40,20-00-00,58
41,20-30-00,116
42,21-00-00,131
43,21-30-00,118
44,22-00-00,123
45,22-30-00,82
46,23-00-00,60
47,23-30-00,14
