,time,value
0,00-00-00,6
1,00-30-00,3
2,01-00-00,7
3,01-30-00,2
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,5
14,07-00-00,23
15,07-30-00,13
16,08-00-00,43
17,08-30-00,79
18,09-00-00,79
19,09-30-00,63
20,10-00-00,25
21,10-30-00,30
22,11-00-00,47
23,11-30-00,71
24,12-00-00,87
25,12-30-00,100
26,13-00-00,97
27,13-30-00,77
28,14-00-00,65
29,14-30-00,42
30,15-00-00,30
31,15-30-00,44
32,16-00-00,67
33,16-30-00,118
34,17-00-00,129
35,17-30-00,179
36,18-00-00,293
37,18-30-00,255
38,19-00-00,109
39,19-30-00,107
40,20-00-00,68
41,20-30-00,104
42,21-00-00,125
43,21-30-00,162
44,22-00-00,111
45,22-30-00,69
46,23-00-00,33
47,23-30-00,14
