,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,2
9,04-30-00,1
10,05-00-00,3
11,05-30-00,1
12,06-00-00,0
13,06-30-00,5
14,07-00-00,26
15,07-30-00,127
16,08-00-00,60
17,08-30-00,81
18,09-00-00,63
19,09-30-00,66
20,10-00-00,40
21,10-30-00,34
22,11-00-00,56
23,11-30-00,85
24,12-00-00,61
25,12-30-00,91
26,13-00-00,51
27,13-30-00,100
28,14-00-00,76
29,14-30-00,65
30,15-00-00,63
31,15-30-00,86
32,16-00-00,77
33,16-30-00,73
34,17-00-00,104
35,17-30-00,156
36,18-00-00,160
37,18-30-00,139
38,19-00-00,124
39,19-30-00,149
40,20-00-00,90
41,20-30-00,128
42,21-00-00,150
43,21-30-00,161
44,22-00-00,169
45,22-30-00,89
46,23-00-00,59
47,23-30-00,19
