,time,value
0,00-00-00,16
1,00-30-00,16
2,01-00-00,6
3,01-30-00,7
4,02-00-00,9
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,7
13,06-30-00,6
14,07-00-00,20
15,07-30-00,117
16,08-00-00,94
17,08-30-00,73
18,09-00-00,57
19,09-30-00,83
20,10-00-00,44
21,10-30-00,32
22,11-00-00,36
23,11-30-00,114
24,12-00-00,62
25,12-30-00,81
26,13-00-00,49
27,13-30-00,89
28,14-00-00,63
29,14-30-00,58
30,15-00-00,41
31,15-30-00,58
32,16-00-00,55
33,16-30-00,93
34,17-00-00,56
35,17-30-00,116
36,18-00-00,120
37,18-30-00,129
38,19-00-00,68
39,19-30-00,115
40,20-00-00,79
41,20-30-00,129
42,21-00-00,149
43,21-30-00,118
44,22-00-00,132
45,22-30-00,70
46,23-00-00,60
47,23-30-00,15
