,time,value
0,00-00-00,5
1,00-30-00,2
2,01-00-00,0
3,01-30-00,0
4,02-00-00,4
5,02-30-00,0
6,03-00-00,4
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,7
13,06-30-00,2
14,07-00-00,36
15,07-30-00,70
16,08-00-00,76
17,08-30-00,59
18,09-00-00,30
19,09-30-00,43
20,10-00-00,24
21,10-30-00,15
22,11-00-00,32
23,11-30-00,36
24,12-00-00,17
25,12-30-00,21
26,13-00-00,36
27,13-30-00,21
28,14-00-00,17
29,14-30-00,21
30,15-00-00,16
31,15-30-00,24
32,16-00-00,12
33,16-30-00,22
34,17-00-00,16
35,17-30-00,82
36,18-00-00,32
37,18-30-00,42
38,19-00-00,29
39,19-30-00,28
40,20-00-00,13
41,20-30-00,13
42,21-00-00,31
43,21-30-00,56
44,22-00-00,48
45,22-30-00,44
46,23-00-00,29
47,23-30-00,11
