,time,value
0,00-00-00,2
1,00-30-00,8
2,01-00-00,1
3,01-30-00,0
4,02-00-00,1
5,02-30-00,15
6,03-00-00,11
7,03-30-00,0
8,04-00-00,2
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,1
13,06-30-00,5
14,07-00-00,18
15,07-30-00,57
16,08-00-00,89
17,08-30-00,104
18,09-00-00,66
19,09-30-00,94
20,10-00-00,59
21,10-30-00,20
22,11-00-00,27
23,11-30-00,61
24,12-00-00,81
25,12-30-00,71
26,13-00-00,54
27,13-30-00,35
28,14-00-00,58
29,14-30-00,19
30,15-00-00,15
31,15-30-00,23
32,16-00-00,15
33,16-30-00,31
34,17-00-00,46
35,17-30-00,86
36,18-00-00,103
37,18-30-00,84
38,19-00-00,38
39,19-30-00,37
40,20-00-00,50
41,20-30-00,48
42,21-00-00,18
43,21-30-00,34
44,22-00-00,11
45,22-30-00,15
46,23-00-00,4
47,23-30-00,2
