,time,value
0,00-00-00,1
1,00-30-00,2
2,01-00-00,2
3,01-30-00,5
4,02-00-00,0
5,02-30-00,1
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,2
12,06-00-00,6
13,06-30-00,4
14,07-00-00,17
15,07-30-00,51
16,08-00-00,109
17,08-30-00,158
18,09-00-00,144
19,09-30-00,149
20,10-00-00,114
21,10-30-00,78
22,11-00-00,78
23,11-30-00,83
24,12-00-00,132
25,12-30-00,154
26,13-00-00,101
27,13-30-00,96
28,14-00-00,67
29,14-30-00,40
30,15-00-00,85
31,15-30-00,77
32,16-00-00,140
33,16-30-00,85
34,17-00-00,185
35,17-30-00,346
36,18-00-00,195
37,18-30-00,219
38,19-00-00,181
39,19-30-00,75
40,20-00-00,53
41,20-30-00,66
42,21-00-00,79
43,21-30-00,58
44,22-00-00,48
45,22-30-00,45
46,23-00-00,17
47,23-30-00,8
