,time,value
0,00-00-00,3
1,00-30-00,5
2,01-00-00,2
3,01-30-00,3
4,02-00-00,3
5,02-30-00,3
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,5
13,06-30-00,1
14,07-00-00,10
15,07-30-00,31
16,08-00-00,34
17,08-30-00,48
18,09-00-00,31
19,09-30-00,59
20,10-00-00,39
21,10-30-00,47
22,11-00-00,41
23,11-30-00,75
24,12-00-00,89
25,12-30-00,52
26,13-00-00,23
27,13-30-00,49
28,14-00-00,42
29,14-30-00,39
30,15-00-00,48
31,15-30-00,41
32,16-00-00,51
33,16-30-00,61
34,17-00-00,69
35,17-30-00,135
36,18-00-00,140
37,18-30-00,59
38,19-00-00,40
39,19-30-00,41
40,20-00-00,67
41,20-30-00,32
42,21-00-00,51
43,21-30-00,34
44,22-00-00,42
45,22-30-00,20
46,23-00-00,15
47,23-30-00,7
