,time,value
0,00-00-00,7
1,00-30-00,4
2,01-00-00,2
3,01-30-00,10
4,02-00-00,3
5,02-30-00,1
6,03-00-00,5
7,03-30-00,7
8,04-00-00,0
9,04-30-00,2
10,05-00-00,2
11,05-30-00,1
12,06-00-00,3
13,06-30-00,4
14,07-00-00,22
15,07-30-00,28
16,08-00-00,88
17,08-30-00,116
18,09-00-00,62
19,09-30-00,89
20,10-00-00,48
21,10-30-00,35
22,11-00-00,47
23,11-30-00,40
24,12-00-00,63
25,12-30-00,68
26,13-00-00,53
27,13-30-00,66
28,14-00-00,45
29,14-30-00,54
30,15-00-00,33
31,15-30-00,54
32,16-00-00,55
33,16-30-00,90
34,17-00-00,101
35,17-30-00,94
36,18-00-00,130
37,18-30-00,96
38,19-00-00,100
39,19-30-00,91
40,20-00-00,59
41,20-30-00,60
42,21-00-00,61
43,21-30-00,42
44,22-00-00,54
45,22-30-00,68
46,23-00-00,34
47,23-30-00,21
