,time,value
0,00-00-00,8
1,00-30-00,7
2,01-00-00,2
3,01-30-00,0
4,02-00-00,3
5,02-30-00,1
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,3
12,06-00-00,6
13,06-30-00,7
14,07-00-00,24
15,07-30-00,189
16,08-00-00,234
17,08-30-00,191
18,09-00-00,90
19,09-30-00,230
20,10-00-00,101
21,10-30-00,84
22,11-00-00,64
23,11-30-00,160
24,12-00-00,97
25,12-30-00,91
26,13-00-00,124
27,13-30-00,100
28,14-00-00,70
29,14-30-00,56
30,15-00-00,74
31,15-30-00,168
32,16-00-00,91
33,16-30-00,74
34,17-00-00,139
35,17-30-00,237
36,18-00-00,181
37,18-30-00,139
38,19-00-00,78
39,19-30-00,88
40,20-00-00,66
41,20-30-00,69
42,21-00-00,131
43,21-30-00,181
44,22-00-00,155
45,22-30-00,99
46,23-00-00,46
47,23-30-00,13
