,time,value
0,00-00-00,4
1,00-30-00,0
2,01-00-00,0
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,4
15,07-30-00,12
16,08-00-00,18
17,08-30-00,68
18,09-00-00,26
19,09-30-00,21
20,10-00-00,7
21,10-30-00,22
22,11-00-00,50
23,11-30-00,59
24,12-00-00,71
25,12-30-00,81
26,13-00-00,26
27,13-30-00,20
28,14-00-00,29
29,14-30-00,23
30,15-00-00,27
31,15-30-00,56
32,16-00-00,36
33,16-30-00,24
34,17-00-00,45
35,17-30-00,62
36,18-00-00,65
37,18-30-00,45
38,19-00-00,70
39,19-30-00,50
40,20-00-00,30
41,20-30-00,34
42,21-00-00,28
43,21-30-00,30
44,22-00-00,14
45,22-30-00,19
46,23-00-00,16
47,23-30-00,1
