,time,value
0,00-00-00,3
1,00-30-00,0
2,01-00-00,1
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,5
13,06-30-00,7
14,07-00-00,23
15,07-30-00,47
16,08-00-00,157
17,08-30-00,196
18,09-00-00,170
19,09-30-00,158
20,10-00-00,103
21,10-30-00,83
22,11-00-00,75
23,11-30-00,115
24,12-00-00,101
25,12-30-00,133
26,13-00-00,108
27,13-30-00,152
28,14-00-00,100
29,14-30-00,91
30,15-00-00,62
31,15-30-00,88
32,16-00-00,72
33,16-30-00,108
34,17-00-00,75
35,17-30-00,135
36,18-00-00,184
37,18-30-00,238
38,19-00-00,175
39,19-30-00,111
40,20-00-00,76
41,20-30-00,75
42,21-00-00,89
43,21-30-00,69
44,22-00-00,86
45,22-30-00,65
46,23-00-00,31
47,23-30-00,14
