,time,value
0,00-00-00,6
1,00-30-00,4
2,01-00-00,3
3,01-30-00,5
4,02-00-00,0
5,02-30-00,6
6,03-00-00,5
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,1
14,07-00-00,23
15,07-30-00,62
16,08-00-00,242
17,08-30-00,271
18,09-00-00,91
19,09-30-00,92
20,10-00-00,68
21,10-30-00,53
22,11-00-00,92
23,11-30-00,115
24,12-00-00,217
25,12-30-00,171
26,13-00-00,87
27,13-30-00,67
28,14-00-00,54
29,14-30-00,48
30,15-00-00,44
31,15-30-00,68
32,16-00-00,117
33,16-30-00,80
34,17-00-00,43
35,17-30-00,100
36,18-00-00,85
37,18-30-00,86
38,19-00-00,48
39,19-30-00,53
40,20-00-00,60
41,20-30-00,26
42,21-00-00,28
43,21-30-00,33
44,22-00-00,38
45,22-30-00,32
46,23-00-00,16
47,23-30-00,8
