,time,value
0,00-00-00,9
1,00-30-00,7
2,01-00-00,2
3,01-30-00,1
4,02-00-00,0
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,2
13,06-30-00,0
14,07-00-00,14
15,07-30-00,60
16,08-00-00,148
17,08-30-00,106
18,09-00-00,135
19,09-30-00,135
20,10-00-00,108
21,10-30-00,78
22,11-00-00,74
23,11-30-00,77
24,12-00-00,72
25,12-30-00,121
26,13-00-00,113
27,13-30-00,131
28,14-00-00,36
29,14-30-00,67
30,15-00-00,45
31,15-30-00,50
32,16-00-00,59
33,16-30-00,71
34,17-00-00,65
35,17-30-00,154
36,18-00-00,119
37,18-30-00,98
38,19-00-00,65
39,19-30-00,61
40,20-00-00,52
41,20-30-00,38
42,21-00-00,46
43,21-30-00,22
44,22-00-00,32
45,22-30-00,35
46,23-00-00,18
47,23-30-00,7
