,time,value
0,00-00-00,5
1,00-30-00,4
2,01-00-00,0
3,01-30-00,5
4,02-00-00,2
5,02-30-00,3
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,4
14,07-00-00,18
15,07-30-00,55
16,08-00-00,136
17,08-30-00,156
18,09-00-00,172
19,09-30-00,132
20,10-00-00,80
21,10-30-00,86
22,11-00-00,52
23,11-30-00,125
24,12-00-00,100
25,12-30-00,119
26,13-00-00,73
27,13-30-00,61
28,14-00-00,77
29,14-30-00,55
30,15-00-00,75
31,15-30-00,58
32,16-00-00,67
33,16-30-00,79
34,17-00-00,124
35,17-30-00,148
36,18-00-00,196
37,18-30-00,138
38,19-00-00,147
39,19-30-00,102
40,20-00-00,65
41,20-30-00,64
42,21-00-00,47
43,21-30-00,63
44,22-00-00,54
45,22-30-00,50
46,23-00-00,26
47,23-30-00,6
