,time,value
0,00-00-00,7
1,00-30-00,4
2,01-00-00,3
3,01-30-00,3
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,2
12,06-00-00,1
13,06-30-00,1
14,07-00-00,4
15,07-30-00,15
16,08-00-00,19
17,08-30-00,31
18,09-00-00,26
19,09-30-00,29
20,10-00-00,22
21,10-30-00,17
22,11-00-00,10
23,11-30-00,20
24,12-00-00,13
25,12-30-00,25
26,13-00-00,14
27,13-30-00,7
28,14-00-00,6
29,14-30-00,4
30,15-00-00,6
31,15-30-00,15
32,16-00-00,15
33,16-30-00,8
34,17-00-00,30
35,17-30-00,43
36,18-00-00,24
37,18-30-00,39
38,19-00-00,22
39,19-30-00,24
40,20-00-00,15
41,20-30-00,24
42,21-00-00,37
43,21-30-00,31
44,22-00-00,33
45,22-30-00,51
46,23-00-00,22
47,23-30-00,9
