,time,value
0,00-00-00,8
1,00-30-00,3
2,01-00-00,7
3,01-30-00,0
4,02-00-00,0
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,2
10,05-00-00,1
11,05-30-00,4
12,06-00-00,1
13,06-30-00,4
14,07-00-00,29
15,07-30-00,16
16,08-00-00,52
17,08-30-00,81
18,09-00-00,128
19,09-30-00,91
20,10-00-00,88
21,10-30-00,113
22,11-00-00,113
23,11-30-00,93
24,12-00-00,164
25,12-30-00,130
26,13-00-00,62
27,13-30-00,76
28,14-00-00,79
29,14-30-00,81
30,15-00-00,80
31,15-30-00,98
32,16-00-00,96
33,16-30-00,113
34,17-00-00,130
35,17-30-00,103
36,18-00-00,42
37,18-30-00,70
38,19-00-00,73
39,19-30-00,63
40,20-00-00,31
41,20-30-00,55
42,21-00-00,58
43,21-30-00,60
44,22-00-00,47
45,22-30-00,38
46,23-00-00,35
47,23-30-00,9
