,time,value
0,00-00-00,7
1,00-30-00,3
2,01-00-00,3
3,01-30-00,7
4,02-00-00,2
5,02-30-00,6
6,03-00-00,1
7,03-30-00,1
8,04-00-00,0
9,04-30-00,4
10,05-00-00,2
11,05-30-00,0
12,06-00-00,1
13,06-30-00,4
14,07-00-00,18
15,07-30-00,143
16,08-00-00,126
17,08-30-00,71
18,09-00-00,69
19,09-30-00,142
20,10-00-00,55
21,10-30-00,61
22,11-00-00,48
23,11-30-00,57
24,12-00-00,42
25,12-30-00,53
26,13-00-00,50
27,13-30-00,67
28,14-00-00,53
29,14-30-00,79
30,15-00-00,93
31,15-30-00,100
32,16-00-00,87
33,16-30-00,76
34,17-00-00,76
35,17-30-00,101
36,18-00-00,104
37,18-30-00,155
38,19-00-00,112
39,19-30-00,92
40,20-00-00,87
41,20-30-00,88
42,21-00-00,115
43,21-30-00,147
44,22-00-00,197
45,22-30-00,114
46,23-00-00,98
47,23-30-00,14
