,time,value
0,00-00-00,14
1,00-30-00,7
2,01-00-00,14
3,01-30-00,8
4,02-00-00,4
5,02-30-00,2
6,03-00-00,4
7,03-30-00,1
8,04-00-00,3
9,04-30-00,2
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,5
14,07-00-00,14
15,07-30-00,109
16,08-00-00,105
17,08-30-00,99
18,09-00-00,84
19,09-30-00,137
20,10-00-00,67
21,10-30-00,52
22,11-00-00,65
23,11-30-00,95
24,12-00-00,65
25,12-30-00,97
26,13-00-00,64
27,13-30-00,96
28,14-00-00,60
29,14-30-00,51
30,15-00-00,62
31,15-30-00,101
32,16-00-00,84
33,16-30-00,75
34,17-00-00,89
35,17-30-00,133
36,18-00-00,189
37,18-30-00,147
38,19-00-00,136
39,19-30-00,173
40,20-00-00,75
41,20-30-00,128
42,21-00-00,147
43,21-30-00,160
44,22-00-00,142
45,22-30-00,123
46,23-00-00,67
47,23-30-00,26
