,time,value
0,00-00-00,1
1,00-30-00,4
2,01-00-00,2
3,01-30-00,1
4,02-00-00,3
5,02-30-00,5
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,5
10,05-00-00,3
11,05-30-00,0
12,06-00-00,1
13,06-30-00,6
14,07-00-00,26
15,07-30-00,54
16,08-00-00,41
17,08-30-00,46
18,09-00-00,38
19,09-30-00,51
20,10-00-00,26
21,10-30-00,15
22,11-00-00,32
23,11-30-00,56
24,12-00-00,49
25,12-30-00,17
26,13-00-00,58
27,13-30-00,75
28,14-00-00,32
29,14-30-00,39
30,15-00-00,32
31,15-30-00,83
32,16-00-00,35
33,16-30-00,30
34,17-00-00,93
35,17-30-00,113
36,18-00-00,99
37,18-30-00,20
38,19-00-00,0
39,19-30-00,80
40,20-00-00,111
41,20-30-00,189
42,21-00-00,123
43,21-30-00,131
44,22-00-00,5
45,22-30-00,0
46,23-00-00,0
47,23-30-00,0
