,time,value
0,00-00-00,9
1,00-30-00,9
2,01-00-00,12
3,01-30-00,13
4,02-00-00,10
5,02-30-00,5
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,5
11,05-30-00,1
12,06-00-00,1
13,06-30-00,4
14,07-00-00,21
15,07-30-00,35
16,08-00-00,140
17,08-30-00,192
18,09-00-00,121
19,09-30-00,101
20,10-00-00,89
21,10-30-00,67
22,11-00-00,100
23,11-30-00,112
24,12-00-00,157
25,12-30-00,117
26,13-00-00,97
27,13-30-00,104
28,14-00-00,122
29,14-30-00,108
30,15-00-00,70
31,15-30-00,60
32,16-00-00,109
33,16-30-00,79
34,17-00-00,168
35,17-30-00,242
36,18-00-00,287
37,18-30-00,211
38,19-00-00,123
39,19-30-00,91
40,20-00-00,105
41,20-30-00,82
42,21-00-00,76
43,21-30-00,92
44,22-00-00,98
45,22-30-00,88
46,23-00-00,57
47,23-30-00,20
