,time,value
0,00-00-00,22
1,00-30-00,17
2,01-00-00,6
3,01-30-00,9
4,02-00-00,0
5,02-30-00,0
6,03-00-00,5
7,03-30-00,25
8,04-00-00,8
9,04-30-00,2
10,05-00-00,72
11,05-30-00,13
12,06-00-00,15
13,06-30-00,29
14,07-00-00,39
15,07-30-00,46
16,08-00-00,71
17,08-30-00,71
18,09-00-00,123
19,09-30-00,134
20,10-00-00,160
21,10-30-00,136
22,11-00-00,86
23,11-30-00,120
24,12-00-00,82
25,12-30-00,133
26,13-00-00,98
27,13-30-00,124
28,14-00-00,117
29,14-30-00,112
30,15-00-00,56
31,15-30-00,48
32,16-00-00,71
33,16-30-00,51
34,17-00-00,106
35,17-30-00,135
36,18-00-00,160
37,18-30-00,130
38,19-00-00,147
39,19-30-00,93
40,20-00-00,77
41,20-30-00,109
42,21-00-00,107
43,21-30-00,147
44,22-00-00,85
45,22-30-00,110
46,23-00-00,68
47,23-30-00,29
