,time,value
0,00-00-00,10
1,00-30-00,8
2,01-00-00,5
3,01-30-00,7
4,02-00-00,6
5,02-30-00,7
6,03-00-00,8
7,03-30-00,0
8,04-00-00,0
9,04-30-00,2
10,05-00-00,4
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,6
15,07-30-00,9
16,08-00-00,10
17,08-30-00,27
18,09-00-00,58
19,09-30-00,65
20,10-00-00,104
21,10-30-00,110
22,11-00-00,108
23,11-30-00,145
24,12-00-00,147
25,12-30-00,132
26,13-00-00,118
27,13-30-00,105
28,14-00-00,77
29,14-30-00,80
30,15-00-00,90
31,15-30-00,42
32,16-00-00,57
33,16-30-00,58
34,17-00-00,112
35,17-30-00,123
36,18-00-00,161
37,18-30-00,143
38,19-00-00,118
39,19-30-00,79
40,20-00-00,76
41,20-30-00,73
42,21-00-00,52
43,21-30-00,61
44,22-00-00,59
45,22-30-00,49
46,23-00-00,14
47,23-30-00,27
