,time,value
0,00-00-00,4
1,00-30-00,6
2,01-00-00,1
3,01-30-00,5
4,02-00-00,0
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,1
12,06-00-00,1
13,06-30-00,7
14,07-00-00,28
15,07-30-00,22
16,08-00-00,62
17,08-30-00,64
18,09-00-00,62
19,09-30-00,59
20,10-00-00,53
21,10-30-00,48
22,11-00-00,38
23,11-30-00,56
24,12-00-00,46
25,12-30-00,57
26,13-00-00,58
27,13-30-00,36
28,14-00-00,44
29,14-30-00,37
30,15-00-00,37
31,15-30-00,45
32,16-00-00,36
33,16-30-00,47
34,17-00-00,87
35,17-30-00,124
36,18-00-00,84
37,18-30-00,57
38,19-00-00,66
39,19-30-00,47
40,20-00-00,13
41,20-30-00,41
42,21-00-00,27
43,21-30-00,12
44,22-00-00,30
45,22-30-00,16
46,23-00-00,17
47,23-30-00,2
