,time,value
0,00-00-00,2
1,00-30-00,1
2,01-00-00,3
3,01-30-00,16
4,02-00-00,1
5,02-30-00,0
6,03-00-00,2
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,2
11,05-30-00,1
12,06-00-00,2
13,06-30-00,5
14,07-00-00,12
15,07-30-00,33
16,08-00-00,68
17,08-30-00,93
18,09-00-00,67
19,09-30-00,96
20,10-00-00,101
21,10-30-00,42
22,11-00-00,46
23,11-30-00,38
24,12-00-00,54
25,12-30-00,52
26,13-00-00,72
27,13-30-00,53
28,14-00-00,49
29,14-30-00,42
30,15-00-00,31
31,15-30-00,48
32,16-00-00,51
33,16-30-00,75
34,17-00-00,61
35,17-30-00,101
36,18-00-00,68
37,18-30-00,51
38,19-00-00,58
39,19-30-00,46
40,20-00-00,27
41,20-30-00,33
42,21-00-00,29
43,21-30-00,24
44,22-00-00,22
45,22-30-00,25
46,23-00-00,13
47,23-30-00,15
