,time,value
0,00-00-00,8
1,00-30-00,6
2,01-00-00,9
3,01-30-00,3
4,02-00-00,0
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,2
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,3
14,07-00-00,20
15,07-30-00,105
16,08-00-00,152
17,08-30-00,113
18,09-00-00,72
19,09-30-00,230
20,10-00-00,72
21,10-30-00,69
22,11-00-00,59
23,11-30-00,185
24,12-00-00,144
25,12-30-00,90
26,13-00-00,108
27,13-30-00,248
28,14-00-00,119
29,14-30-00,104
30,15-00-00,73
31,15-30-00,260
32,16-00-00,88
33,16-30-00,129
34,17-00-00,105
35,17-30-00,311
36,18-00-00,202
37,18-30-00,98
38,19-00-00,84
39,19-30-00,78
40,20-00-00,57
41,20-30-00,62
42,21-00-00,108
43,21-30-00,111
44,22-00-00,74
45,22-30-00,49
46,23-00-00,31
47,23-30-00,12
