,time,value
0,00-00-00,1
1,00-30-00,4
2,01-00-00,0
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,2
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,11
15,07-30-00,52
16,08-00-00,71
17,08-30-00,48
18,09-00-00,54
19,09-30-00,93
20,10-00-00,60
21,10-30-00,60
22,11-00-00,62
23,11-30-00,140
24,12-00-00,110
25,12-30-00,57
26,13-00-00,97
27,13-30-00,112
28,14-00-00,82
29,14-30-00,94
30,15-00-00,82
31,15-30-00,219
32,16-00-00,59
33,16-30-00,93
34,17-00-00,91
35,17-30-00,115
36,18-00-00,148
37,18-30-00,65
38,19-00-00,47
39,19-30-00,57
40,20-00-00,45
41,20-30-00,65
42,21-00-00,67
43,21-30-00,54
44,22-00-00,48
45,22-30-00,22
46,23-00-00,16
47,23-30-00,5
